material_id,formula,band_gap,density,energy_per_atom,formation_energy_per_atom,volume
mp-1232163,DyMgS3,0.209899999999999,3.615581095966412,-5.279874477,-1.5476667408333311,259.9485633842165
mp-1188804,DyMnO3,1.0173,6.641157921993781,-8.4585087345,-2.73365396741954,265.476147196803
mp-22103,DyMnO3,0.413399999999999,7.51659738148573,-8.7599994545,-3.03514468741954,234.55679858536567
mp-1212884,DyRhO3,0.8883000000000001,9.15095799998858,-7.9469165409999984,-2.581603258333331,227.48179478810232
mp-1225550,DySbTe3,0.8479000000000001,6.43683017973294,-4.626130252,-0.9906713623333312,172.08457561205267
mp-31120,DyScO3,4.459799999999999,6.776053476754478,-9.1200012305,-3.961055700833332,250.40624850722796
mp-1184176,DyScS3,1.773699999999999,4.741368135176336,-15.772778999,-2.276298546687499,425.3828748237168
mp-769393,DySeO3,1.8154,6.216564189531994,-7.1167769105,-2.525142906302083,618.5495841025352
mp-752435,DyTmO3,4.8481000000000005,9.08536531580044,-8.748449256499999,-3.959497251833333,277.3965902475892
mp-22789,DyVO3,1.6567999999999992,7.735287972077501,-9.005861853999999,-3.296628931333332,224.4936902037986
mp-768333,DyYO3,3.0318,6.477198017239404,-9.077124425333333,-3.882854416666666,460.54369843257217
mp-1184150,ErAlO3,3.0097,7.9705295534887615,-8.226557721999999,-3.595122190999999,50.46677089518335
mp-754184,ErAlO3,3.560399999999999,6.833301217588388,-8.326985139,-3.695549607999999,117.7313500695251
mp-756458,ErAlO3,6.0359,8.069583178361684,-8.394795851499998,-3.763360320499997,199.38917785385337
mp-10791,ErBO3,5.161799999999999,7.363473545399187,-8.723252135333333,-3.505053416166665,611.7684685111603
mp-1194043,ErBO3,5.6534,7.094939422246892,-8.785447342,-3.567248622833331,317.461550106139
mp-760405,ErBO3,4.563000000000001,6.405482703178708,-8.692274711,-3.474075991833333,117.21055077696268
mp-754636,ErBiO3,2.47,8.999615342539997,-7.458220703,-2.797893476000001,156.5540484804322
mp-754943,ErBiO3,3.1136,8.925716189586977,-7.478872331,-2.818545103999999,157.85021467352348
mp-562779,ErCoO3,1.4471,9.040484271457936,-7.962130946499943,-2.653127237499942,201.45109439388895
mp-19063,ErCrO3,0.2571,8.25931696741174,-9.049514932,-3.236585073,214.9255426707957
mp-19935,ErFeO3,1.5703,8.111015951090808,-8.4404627115,-2.8641381045000003,222.00710582040696
mp-1184164,ErGaO3,2.9153,8.748926586965672,-7.303556287999998,-2.815616718499998,54.08900744606717
mp-1213082,ErGaO3,3.663099999999999,8.464254915929127,-7.63556537,-3.1476258005,223.6325630585219
mp-1213088,ErGaO3,2.9001,7.884501906865194,-7.672729524666667,-3.184789955166667,360.1146356972316
mp-754208,ErInO3,2.882299999999999,8.31501488044752,-7.379971363,-2.945816249333332,263.6689277873229
mp-772217,ErInO3,1.9651,7.986693005599136,-7.444365362666669,-3.010210249000002,411.7619876949493
mp-778151,ErLuO3,4.524999999999999,9.657491079156204,-8.78571314,-3.999055284333333,268.38545271091147
mp-19319,ErMnO3,1.0455,8.192693324289696,-8.762813469,-3.048090045586206,219.05849135196715
mp-1189736,ErNiO3,0.3404,8.507100699687618,-7.554328853999999,-2.515981152999998,213.8945756855631
mp-1213022,ErRhO3,0.9642,9.458659049049958,-7.951800668999999,-2.596618729999998,223.42346421208663
mp-1212985,ErScO3,4.4171,7.016210424971044,-9.1208385155,-3.972024329499999,246.3404099624588
mp-1190244,ErScS3,1.7554999999999992,4.848556838459342,-16.136859364750002,-2.251652524104167,422.4982603816597
mp-2763526,ErScS3,1.58,4.879937870463543,-16.141582685,-2.256375844354167,419.7813341045847
mp-19205,ErVO3,1.5838,8.018613803040648,-9.0096174565,-3.3105158775,220.50361904722976
mp-554518,EuCO3,0.429299999999999,5.509426855134597,-9.494560945,-2.6219654300000013,255.5541915816184
mp-753781,EuHfO3,0.479599999999999,9.133639660900895,-10.737502918,-3.719666126000001,68.80440725408809
mp-1190059,EuHfS3,0.1287,6.284678757042116,-23.6405126545,-2.0856306971875,450.9171333105742
mp-20217,EuPS3,0.8440000000000001,3.961132607857609,-15.6136774785,-1.288663336782738,468.058913402196
mp-20742,EuPSe3,0.493299999999999,5.250249069475029,-19.1985621025,-1.107034158532738,531.1167416469148
mp-755177,EuSeO3,0.086599999999999,6.238942248256981,-7.976394935,-2.250813653468751,148.47427375094398
mp-1106293,EuZrO3,0.186599999999999,7.053166080151789,-10.376129998500002,-3.640190886500001,274.21787904044083
mp-1178354,EuZrO3,0.466299999999999,6.603493935872536,-10.29173704925,-3.55579793725,585.7820910571171
mp-771055,EuZrO3,0.3877,6.538823412138973,-10.282810812,-3.546871699999999,73.94695196343135
mp-1189927,EuZrS3,0.145299999999999,4.965501930606425,-8.331561390000001,-2.081960253500001,453.9792656740195
mp-1365499,Fe14Ni11O32,0.0391,5.19680966080532,-7.037435183684211,-1.063811454210526,619.7096119655303
mp-1201589,Fe3Se3O10,1.1118,3.874473215047361,-6.6366723175,-1.300584310439453,483.7938692675581
mp-28519,Fe4As5O13,1.717499999999999,4.537781580200644,-7.180171403636362,-1.654980923295453,589.8748475888096
mp-652804,Fe4As5O13,1.136699999999999,4.318017146970686,-7.169244159772728,-1.64405367943182,619.8963845917157
mp-754651,Fe7(Ni3O8)2,0.932999999999999,5.437704906913814,-7.376478270689654,-1.406190524827585,305.0897059335913
mp-1212736,Fe7(SiO3)8,0.341799999999999,3.524687674544401,-8.27206866128205,-2.594023614358973,470.9209529852273
mp-1199904,FeBO3,1.517599999999999,3.787766300929518,-8.17708015475,-2.178420955583333,402.110928972674
mp-1274711,FeBO3,0.6726999999999991,3.224428721596601,-8.1665428,-2.167883600833333,236.1817173685237
mp-19097,FeBO3,1.481599999999999,4.222110400646406,-8.269021531000002,-2.270362331833334,90.18607292723622
mp-849295,FeBO3,0.512999999999999,3.239089326568591,-8.1663691055,-2.167709906333333,235.1127234289172
mp-1069079,FeBiO3,1.3463,7.5640409481152755,-7.088385497,-1.64759779,137.34875639029534
mp-1181394,FeBiO3,0.1276,8.436434664738288,-6.8585577465,-1.4177700395,246.2916288206997
mp-1181670,FeBiO3,0.7019000000000001,2.006079857382676,-5.417101346000001,0.023686360999999,517.8814859665492
mp-1181856,FeBiO3,1.4146,4.757187853758023,-6.699512562000001,-1.258724855000001,109.19388191578322
mp-1193035,FeBiO3,1.6433,8.216757680391034,-7.058785729999999,-1.6179980230000002,379.3144417492893
mp-22949,FeBiO3,1.7783,7.773373896524185,-7.08161758,-1.640829873,133.6500252449514
mp-23501,FeBiO3,1.279099999999999,8.287008783415024,-7.113564488,-1.672776781,125.36629858388716
mp-551451,FeBiO3,1.6259,3.935109620597321,-6.677269874000001,-1.236482167000001,132.00542267882287
mp-645159,FeBiO3,1.541999999999999,8.636020314780833,-7.103591225,-1.6628035179999991,240.5996233544685
mp-654759,FeBiO3,1.1601,4.354910310918767,-6.52657535,-1.085787643,119.2804837913782
mp-655631,FeBiO3,1.7789,4.044418207321099,-6.6749197460000005,-1.234132039,128.43770899214786
mp-675126,FeCO3,1.4102,3.367376832783398,-6.780641645,-0.271664271,114.26100286432916
mp-22334,FeGeO3,1.9617,5.191813043777707,-7.504117007,-1.9167305910000008,225.78413030477276
mp-1096837,FeGeS3,0.035699999999999,4.216198449583818,-5.6429623740000014,-0.5419139334999991,353.9585927417773
mp-768499,FeNiO3,0.384199999999999,5.296360279461146,-7.094728297,-1.275920116,101.91843447621244
mp-1232490,FePS3,0.428399999999999,2.903742689389936,-5.8158386865,-0.55630111192857,418.6342028677243
mp-2931287,FePS3,0.5072,2.712103146574706,-5.8166027455,-0.557065170928569,448.2152559872241
mp-5864,FePS3,0.205999999999999,2.940984399771395,-5.810363875,-0.5508263004285701,413.33303440855656
mp-2928,FePSe3,0.0015,5.144585784772708,-5.289859963,-0.41521412933482,208.9631556740785
mp-540655,FeSO3,2.7701,3.517355212430613,-7.138344802666667,-1.6480844151666671,384.9725636587033
mp-1199561,FeSiO3,0.7031000000000001,3.826685495614563,-8.32495068225,-2.5771062312499997,457.98957997841615
mp-18269,FeSiO3,1.452199999999999,3.760758103493171,-8.322428204000001,-2.574583753,233.00914797180516
mp-21939,FeSiO3,2.7758000000000003,3.786144146165661,-8.325332232125,-2.577487781124999,925.787299789366
mp-2767577,FeSiO3,0.252799999999999,3.970992446960131,-10.5515721445,-2.330621306749999,220.6730567049612
mp-561362,FeSiO3,2.9807,3.805390637696693,-8.256560125,-2.5087156740000003,230.27623832947737
mp-650392,FeSiO3,2.7187,3.772973167573349,-8.317575560777778,-2.569731109777778,1045.1464962152727
mp-1178212,FeSnO3,0.8620000000000001,6.264690592443936,-7.323507478000002,-1.858812262000002,235.9626720863631
mp-1178214,FeSnO3,0.986399999999999,6.323950878236458,-7.288322943500001,-1.8236277275,233.75152028372537
mp-758262,Ga13Fe11O32,0.2103,5.602235641966692,-7.162211451607143,-1.9681001344196432,602.4980259324497
mp-767269,Ga7(Fe3O8)3,2.0707,5.208514087840959,-7.317388702,-1.912940522812499,438.25602585830944
mp-14216,Ga8(Pb3O7)3,2.6544,7.161863124720328,-6.161281746710526,-1.910077196315788,2558.3932549028336
mp-1078259,GaBO3,3.8638999999999992,4.967413209102039,-7.440028688000001,-2.529754526333334,85.93315290339086
mp-22979,GaBiO3,1.2244,9.484632097654773,-6.090197467999997,-1.737794798499997,57.19787170815708
mp-558285,GaBiO3,1.8794,7.803341920061429,-6.315899490499999,-1.9634968209999992,278.0863765695177
mp-755568,GaBiO3,3.0525,8.67655615847845,-6.266792587999999,-1.9143899185,125.04979164817884
mp-649086,GaFeO3,0.1724,5.279594518392152,-7.22065485375,-1.952254804249999,436.720592442893
mp-868005,GaFeO3,2.1227,5.286571144947953,-7.2197755185,-1.951375469,436.1442573479584
mp-1246681,GaMoN3,1.0894,4.003383937120838,-7.955962789499999,-0.178246915999999,344.5743964997929
mp-1200768,Gd4Mo4O11,0.4432,7.747352037193649,-10.77687640776316,-2.66557848907895,1019.1722032389354
mp-1178268,GdAlO3,1.8884999999999992,7.399130733331266,-10.146833046,-3.613716829,52.11781860191401
mp-5223,GdAlO3,3.2382,7.448380870596259,-10.2235662665,-3.6904500495,207.0928219548664
mp-753953,GdAsO3,2.1719,6.176031602613676,-9.474184692,-2.756159134500001,301.315102069506
mp-1194303,GdBO3,3.1001,6.332712922461124,-10.61890975333333,-3.499030348166664,339.92516006133087
mp-1224628,GdBO3,0.1743,5.844997803838378,-10.533528722333331,-3.413649317166664,122.7630032855572
mp-29762,GdBO3,2.094999999999999,6.199244282892027,-10.39948872,-3.279609314833333,173.62184449890864
mp-561949,GdBO3,2.2691,4.557674388341321,-10.475372913,-3.355493507833333,157.43763671055578
mp-1147577,GdCrO3,0.7847000000000001,7.359997181461667,-10.653252972,-2.938642427,58.03863768944233
mp-18331,GdCrO3,2.6309,7.60771859687336,-10.8879147045,-3.173304159499999,224.59516837845575
mp-1184486,GdErO3,0.3657,8.10838010579864,-9.93883887,-3.241294056999999,76.28684769568456
mp-766236,GdErO3,3.2641,8.247946859547477,-10.66889429325,-3.971349480249999,599.9677434621269
mp-18656,GdGaO3,3.3962,7.85192888029128,-9.467354193,-3.0777339375,232.60547911276728
mp-1212640,GdInO3,1.7714,7.355497910311508,-9.283875620666668,-2.948039821,433.53891373129386
mp-1212778,GdInO3,2.521299999999999,7.783289466450447,-9.2316398285,-2.895804028833333,273.14026095991534
mp-756424,GdLuO3,3.1346,9.08251061281044,-10.642339261,-3.954000719333332,278.05624247754866
mp-510575,GdMnO3,0.404099999999999,7.5469574291453725,-10.598357226999925,-2.98195311758613,228.9926389386748
mp-5690,GdScO3,3.1418,6.603534803754681,-10.970822516499998,-3.920327644499998,251.66745686793627
mp-510490,GdScS3,1.1773999999999991,4.588943873902729,-18.042306378,-2.262785510687499,431.9132118420603
mp-756030,GdTmO3,3.159,8.807292061290385,-10.605396298,-3.924894951000001,282.1954832498212
mp-1181737,Ge3Pb3O10,0.6684999999999991,6.145960106819696,-6.1759426328125,-1.5205279562499991,540.1050497454274
mp-1201507,Ge3Pb3O10,2.751899999999999,6.151648535511515,-6.17581579,-1.520401113437499,539.6056146681742
mp-28369,GeH3Cl,4.7492,2.171531544639755,-3.735963525,-0.404549530749999,169.9388811751938
mp-1188940,GeNCl3,1.1093,1.814789258143425,-7.894998092000002,0.396610896749997,706.4037953461383
mp-1224374,GeNCl3,0.4271,1.185020551667622,-7.794300983500001,0.497308005249998,270.4539634147818
mp-553898,GePbO3,2.9339,6.780851276832049,-6.552029497333334,-1.916117909333333,963.397868023716
mp-554699,GePbO3,2.7131,6.355755299726998,-6.565139740999998,-1.929228152999997,513.9167066238759
mp-624190,GePbS3,1.757899999999999,4.825704315060559,-4.882144105500001,-0.7325704929999991,517.5790037198703
mp-541785,GePdS3,1.3441,4.007212268784747,-5.094248789000001,-0.6512282284999991,228.1245165560433
mp-625509,H3BrO,4.4183,2.432062285960742,-4.383925334,-1.02984396275,67.5445339160958
mp-625521,H3BrO,4.417,2.329276515930034,-4.383592362,-1.02951099075,70.52512333192955
mp-1078197,H3CBr,4.5531,2.002548656489085,-4.488575583,-0.27788988375,157.44848033962828
mp-1078233,H3CCl,5.572100000000001,1.316495231333453,-4.625037816000001,-0.37203286375,127.36316446939564
mp-1096983,H3CI,4.289499999999999,0.063552436689304,-4.336038568,-0.147939652749999,3708.673502497096
mp-1181198,H3CI,3.3729,2.661253400696346,-4.359877885,-0.171778969749999,354.2619998637851
mp-554676,H3CS,3.715799999999999,1.19702705446777,-5.814028665776787,-0.144706741589286,522.6989160266388
mp-559204,H3CS,3.5897,1.138740772456515,-5.815225300776787,-0.145903376589286,549.4531845690603
mp-1200055,H3CSe,2.5842,1.877315582570225,-7.110495619281252,-0.185669094343751,665.1266263613468
mp-2802611,H3ClO,5.5012,1.311451608875532,-4.543942884000001,-1.14754225975,68.97691918243432
mp-34078,H3ClO,5.3864,1.512945635253001,-4.538108738,-1.141708113749999,59.790576428712185
mp-1181751,H3NCl,0.8704000000000001,1.009973383297166,-4.42036639375,-0.345902421499999,690.322630310663
mp-1200750,H3NCl,5.1807,1.408089747806882,-4.724293007,-0.6498290347499991,495.1442076667122
mp-760361,H3NCl,2.7143,1.102356468050642,-4.5727806532500015,-0.498316681,632.4700790610585
mp-626534,H3NO,3.7763,1.3973823074975371,-5.208242629,-0.5138950157499991,157.00062103947695
mp-626542,H3NO,0.2875,0.939249512861616,-4.769664722500001,-0.07531710925,233.57998817404152
mp-626543,H3NO,2.4233,0.9324877662508052,-5.369988580499999,-0.675640967249999,235.2737462591897
mp-27714,H3OF,6.7458,1.6837907986668772,-4.945832638000001,-1.536370098750001,149.98630649159605
mp-23963,HIO3,3.1022,4.335262986437991,-4.849783467,-0.897171053249999,269.5166969553945
mp-556216,HIO3,3.0606,4.283620432451907,-4.84801393575,-0.8954015220000001,545.531883117361
mp-1199435,HNO3,3.8973999999999993,1.9864496957165951,-6.202908836124999,-0.887443396375,421.3961537077176
mp-1224772,HNO3,3.8657,1.984190555439806,-6.20577780125,-0.8903123615,843.7518856381166
mp-27669,HS3N,3.1338,1.6472847443924792,-4.85490053925,-0.025773074999999,896.8356087271806
mp-696216,HS3N,2.8733,1.751764833493958,-4.855782356,-0.026654891749998,843.345857981183
mp-706654,HS3N,2.9526,1.801438897495971,-4.856177876375,-0.027050412124999,1640.181766406574
mp-1184563,HfBeO3,1.0495,9.620466885977176,-8.59511636,-2.887019377999999,40.64850377274624
mp-753534,HfCoO3,2.5156,8.2492444494734,-9.212655324,-2.825757570999999,229.8166236890823
mp-756322,HfCrO3,1.7873,7.555903212417212,-9.9942832415,-3.103459338499999,244.80676715117255
mp-753790,HfFeO3,2.3645,7.956121570460496,-9.5625204465,-2.9083017955,235.705452334387
mp-753856,HfFeO3,2.9099,7.960036505344464,-9.596060445,-2.941841794000001,235.5895267984845
mp-1016825,HfMgO3,1.1738,6.165888288342769,-8.324014238,-3.037705825999999,67.541266847953
mp-754657,HfMnO3,3.3253,7.793032028641508,-9.964329765,-3.171712297586205,239.8651885281712
mp-1178219,HfNiO3,2.7983,8.759271576214951,-8.918519201,-2.802277456,216.2532277964268
mp-1181854,HfPbO3,2.3889,9.366655865348129,-8.424724201,-2.721980377999998,615.0807367548509
mp-22535,HfPbO3,2.414899999999999,10.036049633632498,-8.66198264,-2.959238816999998,71.75693874710115
mp-22734,HfPbO3,2.7161,10.338823292347769,-8.69323866225,-2.990494839249998,557.2442267053383
mp-669414,HfPbO3,2.779499999999999,9.909159441648258,-8.689749293750001,-2.98700547075,581.4064880592096
mp-755790,HfPbO3,2.756199999999999,10.465168281170348,-8.687786885,-2.985043061999999,275.25833487806926
mp-22147,HfPbS3,1.4517,6.637224694019498,-6.672001060499997,-1.4555952129999952,482.24304886321227
mp-776083,HfSnO3,2.3676,6.592594463634103,-8.757209739,-2.995080958999999,173.89666541206324
mp-8725,HfSnS3,1.1981,5.305913745266324,-20.087042453,-1.287100282687501,492.4676860327046
mp-558934,Hg3ClO,1.2708,8.72046839214266,-2.141595923333333,-0.596491939833337,1492.628054734609
mp-542115,Hg3Se3O10,1.8688999999999991,6.884979037070284,-4.823444189375,-1.017421652158204,481.7116702017816
mp-729568,Hg4N3O10,0.0114,5.295318145916155,-5.129608093970589,-0.6747180095588261,1259.831711390149
mp-1182701,Hg8Br3O4,0.4504,6.160418226702682,-2.0315005375,-0.219496542500003,2057.6667297811086
mp-1205446,Hg8Br3O4,0.6139,9.092517929158811,-2.431586908166665,-0.619582913166669,1394.1229179182892
mp-651839,Hg8Br3O4,0.2505,7.092981791254035,-2.315114970166667,-0.50311097516667,1787.1309978905388
mp-30284,HgAsO3,1.235099999999999,6.807764840336567,-5.326915276999998,-1.362179759999999,157.81998171998964
mp-27994,HgBrO3,3.2015,6.226071102207161,-3.753169432499999,-0.395069115,350.4451666027446
mp-30937,HgClO3,3.066099999999999,4.831028274839969,-3.862650930249999,-0.462231359750001,781.0536097755594
mp-1224643,HgI3N,1.6452,3.402095706830949,-2.350400423,0.293597102499998,1162.2667668191662
mp-542289,HgNO3,2.568699999999999,5.7012030826059785,-5.445975904999999,-0.7476093455,611.8695774515091
mp-27178,HgPS3,1.7549,4.60007093169168,-4.112753571000002,-0.485285830928573,236.62949411143137
mp-7293,HgPSe3,1.2066,5.797420480202423,-20.442503977,-0.181591271532738,536.7001893082713
mp-1200893,HgSN3,0.8006000000000001,4.092285026607418,-4.530755635499999,1.361624961499998,891.6460729528106
mp-10798,HgSeO3,2.2784,6.87956580026965,-4.773510801500004,-1.043617495468755,316.2447154866612
mp-557224,HgSeO3,2.6045,6.80793474316211,-4.777671851000003,-1.047778544968753,319.5721479797144
mp-9228,HgSeO3,2.5571,7.133045455889164,-4.778405937000002,-1.048512630968753,305.0066542589892
mp-28318,HgTeO3,2.2362,7.92879504664172,-4.828632827499999,-1.169260638333333,315.1425652040373
mp-14801,Ho4Mo4O11,0.4952,8.224887725363795,-8.83791943986842,-2.7220831580263143,984.808748513326
mp-4891,HoAlO3,5.8359000000000005,7.928877859584824,-8.389978277500001,-3.752550615499999,200.9767494622274
mp-1184546,HoBO3,2.6416,8.870328944168055,-7.910179908000001,-2.685989057833333,41.8843783630594
mp-752713,HoBO3,5.4365,6.926331102417453,-8.781244773000001,-3.557053922833332,321.8398383288317
mp-753056,HoBO3,4.5465,6.269566790805142,-8.692011009,-3.467820158833331,118.51798572341876
mp-754409,HoBO3,5.089799999999999,6.19441525958512,-8.75474245,-3.530551599833332,119.955862864517
mp-780393,HoBO3,5.046100000000001,7.190554227179876,-8.722134835333332,-3.497943985166665,620.0271110640851
mp-850193,HoBO3,5.367,6.634932318378414,-8.748231233999999,-3.524040383833331,223.983121981949
mp-1178162,HoBiO3,3.1343,8.887519482142379,-7.469307687,-2.802988328999999,157.65844353190255
mp-754300,HoBiO3,2.4719,8.916443593387505,-7.4512824800000015,-2.784963121999999,157.1470142482774
mp-770830,HoBiO3,2.9128,9.240936565995318,-7.4651025475,-2.798783189499999,303.2576792205497
mp-1223843,HoBiTe3,1.0659,7.099457794442885,-34.471778266249984,-0.9447201482499852,176.99206743063942
mp-1188609,HoCoO3,0.162,6.730410091104782,-7.5257848255,-2.210788985499999,268.29687484690714
mp-756834,HoCrO3,2.4964,8.113944214971221,-9.0456503135,-3.2267283235,216.86995599622568
mp-1184778,HoErO3,1.4474,8.244907443646573,-7.93530163,-3.133445371999998,76.57044471496806
mp-770415,HoErO3,3.0794,8.481566106297969,-8.751239186666668,-3.949382928666665,446.6035317168509
mp-19785,HoFeO3,1.5675,7.972035381205202,-8.4373758575,-2.855059119499998,223.93725501008691
mp-755416,HoGaO3,3.6066,8.321581015458298,-7.631604461499999,-3.137672760999999,225.6080378581869
mp-769045,HoGaO3,2.883999999999999,7.728073081612192,-7.662299399333334,-3.1683676988333342,364.4017489772161
mp-768267,HoInO3,1.978,7.849682515235157,-7.441156516666666,-3.001009271999999,415.9933087835674
mp-776984,HoInO3,2.9036,8.210465327551114,-7.3792483065,-2.9391010618333318,265.1425363558653
mp-770472,HoLuO3,4.9114,9.564684279486546,-8.7859126255,-3.993262638833333,269.3724731094624
mp-1181443,HoMnO3,1.0638,6.747421477720456,-8.4773038505,-2.756588296086206,263.68763077104825
mp-1193069,HoMnO3,0.4942,6.973972823492783,-8.473091854,-2.752376299586205,382.6825028512317
mp-22081,HoMnO3,0.4351,7.647609381155825,-8.760399524,-3.039683969586206,232.6493802962633
mp-2899517,HoMnO3,0.376599999999999,7.237283256019215,-8.789214622000001,-3.068499067586207,368.7595580414855
mp-1212108,HoRhO3,0.9605999999999992,9.304718979809335,-7.948614021999998,-2.587439951999997,225.4575253306886
mp-31121,HoScO3,4.476,6.889822697987972,-9.11987672,-3.965070402999999,248.61433611579344
mp-1189393,HoScS3,1.7663000000000002,4.785214720806305,-15.937510601583332,-2.261122011270831,424.8585469564187
mp-2755772,HoScS3,1.593,4.812217016355845,-15.9430629795,-2.266674389187497,422.4745821408933
mp-1178178,HoTmO3,4.4948,9.235915198087328,-8.747621375,-3.962808583,274.6226952689403
mp-754661,INO3,1.9762,3.218138415931831,-5.5279650055000005,-0.5867303305,389.9041599687847
mp-559377,IOF3,3.637,4.34973787356924,-4.089713605999999,-1.647007456999999,305.2507904627409
mp-1224757,In4Bi3S10,1.0139,5.761206118011645,-20.95378362965687,-0.5913392163112791,1621.987658214985
mp-1224536,In6Sn8S19,0.5061,4.83607487212094,-15.308686530568172,-0.5787556264299171,771.8238457844676
mp-7027,InBO3,2.6556,5.473290410538121,-7.315081527000001,-2.458591821166667,105.35335310154868
mp-545379,InBiO3,0.045199999999999,8.497249279925953,-5.620489452,-1.321871238333334,72.65678089350268
mp-556892,InBiO3,2.7352,8.484176543805171,-6.087572438,-1.7889542243333332,291.07493270155646
mp-561102,InBiO3,2.388399999999999,8.697008401781114,-6.0765920465,-1.7779738328333332,283.9517915160877
mp-1078776,InBiS3,1.379999999999999,5.47063466457686,-21.600602936,-0.5640077746874991,254.96692474459127
mp-1223842,InBiSe3,0.823399999999999,6.346121737459678,-25.33811327033333,-0.535004306770835,146.7082456838383
mp-21094,InFeO3,1.2138,5.877028897425036,-7.017711596000001,-1.803096002333333,123.56429457364852
mp-8098,InGaO3,1.341999999999999,6.666407292106624,-6.255757647,-2.129527090833333,115.84663498527046
mp-1224212,InGaS3,0.045199999999999,3.826015386515799,-12.328823312266666,-0.7041277099541661,609.2148727942556
mp-19885,InGaS3,1.6761,3.968148565783092,-12.387655243666668,-0.762959641354167,234.95748088707
mp-504951,InGaS3,2.0936999999999992,3.892238095678459,-12.404833678,-0.7801380756875,718.6195971699804
mp-504952,InGaSe3,1.3166,5.122929557129563,-16.09676530133333,-0.7055558967708331,819.5928046815503
mp-2764220,InGeCl3,3.8804,3.147679736673026,-11.836043687,-0.854466756499999,310.00269897019285
mp-998233,InGeCl3,2.2217,2.814671219401957,-11.888664006499996,-0.907087075999996,173.3398215635561
mp-998569,InGeCl3,3.2685,2.844327916870299,-11.8986073515,-0.917030420999998,343.0649497460598
mp-675295,InPF3,1.2253,2.718575941579155,-9.76263630407143,-1.570886195666668,123.86473498463428
mp-2763667,InPbCl3,3.9976,3.866281760769522,-20.56873193,-1.104523693499999,183.9847139312805
mp-998512,InPbCl3,2.532199999999999,4.622519918076801,-20.587462945,-1.123254708499996,307.7701151491672
mp-998535,InPbCl3,2.9011,3.725507596321793,-20.59558328675,-1.131375050249997,190.93686574017812
mp-1105819,InRhO3,0.322199999999999,7.640177340224572,-6.4651187425,-1.471645816833333,231.0110061819039
mp-1203220,InRhO3,1.0391,7.681880256535902,-6.498414126750001,-1.5049412010833332,459.51381584522665
mp-21365,InSbS3,1.476099999999999,4.505408610764415,-14.999579464000002,-0.522175905687501,490.59485125450334
mp-1212011,InSbSe3,1.102,5.459042909196263,-18.722329686583336,-0.478412326020836,576.0683830272766
mp-567931,InSiTe3,0.4816,5.309731157302806,-21.827001367,-0.306195786,328.8118261873687
mp-1224379,InSnBr3,1.5767,4.942728266965806,-3.35072066075,-1.014803620083333,1271.902423816932
mp-2047381,InSnBr3,3.0267,4.169535147215107,-18.204959757,-0.7846770675000011,376.94058456499806
mp-2762335,InSnBr3,1.7073,3.700596253034593,-18.178993528,-0.7587108385000021,212.3532139539347
mp-685272,InSnBr3,2.0441,4.745273500804596,-3.370163891374999,-1.034246850708332,2649.6546772093625
mp-998398,InSnBr3,1.0975,3.732407260665499,-3.383548804,-1.047631763333333,210.5433445485441
mp-998555,InSnBr3,1.7551,4.00386388952432,-3.393821434,-1.057904393333333,392.5375734843699
mp-1224255,InSnCl3,1.8707999999999991,4.044113454958426,-3.7178246429999993,-1.254949843333332,1116.478354062945
mp-2040113,InSnCl3,3.364099999999999,3.47245552242194,-14.148777862,-0.992359691499999,325.0700480309242
mp-998560,InSnCl3,2.078799999999999,3.04198558387436,-3.745110082,-1.282235282333333,185.53527824765155
mp-998567,InSnCl3,3.0433,3.056734997726825,-3.765207208999999,-1.302332409333332,369.2800600308455
mp-1224086,K3(FeO2)4,0.0769,2.524805409853607,-6.681239581333333,-1.557380778116666,308.2396003113969
mp-1211803,K3Au3Br8,0.813399999999999,5.021260681896885,-3.051572203214284,-1.172191671196426,891.1923367637386
mp-1211892,K3Au3I8,1.0602,4.927706250464151,-2.7165990878571438,-0.901752224410714,1161.5235598504737
mp-9200,K3AuO,0.5612,3.845922408760981,-3.202910127999999,-0.8797196933499991,142.59546003697025
mp-1181183,K3B3O10,0.638699999999999,2.085114065911988,-6.2242194778125,-1.6672260696406251,493.3114433781649
mp-1203343,K3B3O10,0.337499999999999,1.970430608376347,-6.1255835465625,-1.568590138390624,1044.046539970003
mp-28166,K3BrO,0.8913000000000001,2.532004578426728,-3.560015648000001,-1.56421230635,139.8196942845503
mp-1070737,K3CO,0.2972,1.6856214686073812,-3.312135065999999,0.202475497649999,143.1428310364701
mp-1223812,K3ClO,0.9897,2.06056159970862,-3.659546362,-1.62142376735,135.987919057064
mp-572291,K3ClO,1.0785,2.092230640911296,-3.6771526304999993,-1.639030035849999,535.7181537332247
mp-673798,K3ClO,1.0264,2.097828318215231,-3.670071289,-1.63194869435,267.1443431287701
mp-28171,K3IO,1.0284,2.911695034511509,-3.419062857999999,-1.445846300349999,148.3913038780024
mp-1003764,K3Mn4O8,0.487499999999999,3.962975631267257,-7.263995125833346,-1.955604567398289,779.4353994690597
mp-676864,K3Nd3I10,0.084399999999999,4.593995564162989,-3.6246356512499993,-1.5659683002656242,1315.033700542337
mp-1211900,K3SI,1.0356,1.975301449046469,-3.041001119,-1.2298972198499991,1393.4514531422635
mp-2912506,K3SI,1.3709,1.939071695053951,-11.411603033666667,-1.282100471979166,1419.486799579754
